Edge Coord Position-Lane Info
:a44_3 (1840.42,865.704,1.895) 0.0056683 car[37]_at:114.3_Dist:5.099322 car[78]_at:116.1_Dist:3.911567 car[117]_at:120.3_Dist:2.313701 car[133]_at:121.7_Dist:1.641204 car[10]_at:134.1_Dist:0.256147 car[1063]_at:615.1_Dist:0.105493 car[1863]_at:749.1_Dist:0.032346 car[3494]_at:1444.1_Dist:0.005668
:a45_0 (769.032,1431.11,1.895) 0.00706896 car[32]_at:40.2_Dist:3.150563 car[228]_at:104.1_Dist:1.881212 car[464]_at:180.1_Dist:1.602619 car[713]_at:263.3_Dist:0.523097 car[1156]_at:410.1_Dist:0.441904 car[1163]_at:412.7_Dist:0.369612 car[1537]_at:534.4_Dist:0.152210 car[2486]_at:837.5_Dist:0.060992 car[2566]_at:864.6_Dist:0.007069
:a46_1 (1697.18,1542.61,1.895) 0.0330638 car[6]_at:52.1_Dist:6.750800 car[239]_at:125.1_Dist:0.413062 car[608]_at:294.1_Dist:0.367113 car[1124]_at:403.1_Dist:0.304606 car[1699]_at:654.6_Dist:0.033064
:a46_2 (1704.13,1540.82,1.895) 0.0542211 car[375]_at:377.2_Dist:1.464407 car[734]_at:495.1_Dist:0.572078 car[984]_at:562.1_Dist:0.134493 car[1726]_at:848.1_Dist:0.054221
:a46_3 (1706.18,1547.41,1.895) 0.0308884 car[61]_at:192.8_Dist:4.246180 car[417]_at:289.5_Dist:1.265051 car[790]_at:447.1_Dist:1.072988 car[993]_at:478.1_Dist:0.955902 car[1349]_at:548.1_Dist:0.645477 car[1506]_at:650.7_Dist:0.354539 car[2620]_at:1051.2_Dist:0.038868 car[7016]_at:2468.4_Dist:0.037745 car[10000]_at:3394.1_Dist:0.030888
:a46_4 (1708.3,1542.58,1.895) 0.102938 car[116]_at:82.1_Dist:5.867141 car[178]_at:162.1_Dist:1.146964 car[1970]_at:743.1_Dist:0.284847 car[3678]_at:1236.1_Dist:0.102938
:a46_6 (1703.48,1547.26,1.895) 0.0302917 car[375]_at:378.2_Dist:3.679601 car[692]_at:493.1_Dist:0.495419 car[1920]_at:676.5_Dist:0.434249 car[3700]_at:1499.6_Dist:0.189744 car[7385]_at:2690.1_Dist:0.085943 car[8317]_at:2733.1_Dist:0.030292
:a47_0 (1519.49,1599.55,1.895) 0.0186812 car[79]_at:127.1_Dist:0.799760 car[785]_at:318.1_Dist:0.599762 car[1334]_at:498.1_Dist:0.386859 car[1021]_at:537.1_Dist:0.379226 car[2562]_at:947.1_Dist:0.323678 car[3544]_at:1221.1_Dist:0.074370 car[4526]_at:1567.1_Dist:0.018681
:a47_1 (1525.35,1599.34,1.895) 0.0344172 car[542]_at:208.1_Dist:2.325945 car[652]_at:243.1_Dist:1.598637 car[267]_at:264.1_Dist:0.736552 car[1181]_at:418.1_Dist:0.706008 car[1120]_at:532.1_Dist:0.242426 car[1398]_at:620.1_Dist:0.193776 car[1941]_at:787.2_Dist:0.153374 car[3319]_at:1274.1_Dist:0.116119 car[6408]_at:2096.1_Dist:0.034417
:a48_2 (1480.94,1588.51,1.895) 0.0077139 car[6]_at:71.1_Dist:3.982671 car[24]_at:74.1_Dist:3.274484 car[79]_at:132.1_Dist:0.392809 car[1043]_at:410.7_Dist:0.055139 car[4524]_at:1632.4_Dist:0.035020 car[5819]_at:1951.4_Dist:0.028077 car[7659]_at:2566.1_Dist:0.007714
:a48_3 (1477.46,1606.1,1.895) 0.00221712 car[116]_at:63.1_Dist:2.921573 car[61]_at:173.8_Dist:1.414421 car[331]_at:199.1_Dist:0.420044 car[1277]_at:602.1_Dist:0.281034 car[2544]_at:1020.7_Dist:0.069879 car[8231]_at:2801.5_Dist:0.002217
:a49_0 (1725.87,1636.98,1.895) 0.0892118 car[174]_at:217.1_Dist:0.329447 car[1544]_at:705_Dist:0.117118 car[5699]_at:1995.3_Dist:0.089212
:a50_0 (1394.17,1803.06,1.895) 0.0224978 car[79]_at:150.1_Dist:0.201962 car[608]_at:332.1_Dist:0.041861 car[5887]_at:1985.4_Dist:0.022498
:a50_1 (1395.99,1808.14,1.895) 0.026504 car[10]_at:13.1_Dist:2.853667 car[542]_at:187.1_Dist:2.500314 car[652]_at:222.1_Dist:1.847221 car[1181]_at:397.1_Dist:0.831163 car[2371]_at:781.1_Dist:0.521637 car[6408]_at:2075.1_Dist:0.221963 car[8792]_at:2844.1_Dist:0.026504
:a50_2 (1394.83,1809.81,1.895) 0.0555888 car[225]_at:84.1_Dist:3.033452 car[335]_at:118.1_Dist:2.020853 car[763]_at:258.1_Dist:1.295036 car[1940]_at:643.1_Dist:0.799152 car[2591]_at:852.1_Dist:0.141144 car[8907]_at:2880.1_Dist:0.055589
:a50_3 (1394.5,1808.18,1.895) 0.000984485 car[11]_at:80.1_Dist:4.132618 car[77]_at:160.6_Dist:2.993089 car[189]_at:178.1_Dist:1.072641 car[354]_at:188.1_Dist:0.560921 car[258]_at:239.1_Dist:0.100000 car[557]_at:260_Dist:0.005104 car[5691]_at:1949.1_Dist:0.000984
:a50_4 (1391.89,1805.49,1.895) 0.0466163 car[225]_at:85.1_Dist:0.250044 car[7713]_at:2509.1_Dist:0.078996 car[9775]_at:3166.1_Dist:0.046616
:a51_1 (1809.51,1507.55,1.895) 0.00804437 car[24]_at:46.1_Dist:2.385708 car[614]_at:287.4_Dist:1.471196 car[806]_at:302.1_Dist:0.576244 car[2577]_at:919.1_Dist:0.008044
:a51_2 (1816.08,1508.27,1.895) 0.163947 car[0]_at:30.1_Dist:5.579401 car[1448]_at:502.1_Dist:4.647850 car[2446]_at:822.1_Dist:0.365341 car[7312]_at:2387.1_Dist:0.280688 car[10906]_at:3547.1_Dist:0.163947
:a51_3 (1811.38,1509.15,1.895) 0.0165614 car[141]_at:72.1_Dist:3.028277 car[1318]_at:458.1_Dist:0.376995 car[1644]_at:587.1_Dist:0.060423 car[4523]_at:1486.1_Dist:0.016561
:a51_4 (1810.5,1509.39,1.895) 0.0341248 car[342]_at:137.1_Dist:3.056240 car[409]_at:158.1_Dist:1.363177 car[802]_at:297.1_Dist:0.282815 car[3583]_at:1198.1_Dist:0.275960 car[4057]_at:1347.1_Dist:0.060957 car[5854]_at:1919.1_Dist:0.034125
:a51_5 (1809.34,1511.03,1.895) 0.309013 car[178]_at:170.1_Dist:0.364266 car[6665]_at:2265.1_Dist:0.327225 car[10384]_at:3463.7_Dist:0.309013
:a51_6 (1807.67,1511.42,1.895) 0.0174114 car[10]_at:57.1_Dist:0.758573 car[116]_at:91.1_Dist:0.109944 car[5102]_at:1699.1_Dist:0.027781 car[8782]_at:2940.1_Dist:0.017411
:a51_7 (1807.62,1506.03,1.895) 0.0541593 car[692]_at:480.1_Dist:0.759647 car[3364]_at:1375.3_Dist:0.154328 car[7932]_at:2831.1_Dist:0.054159
:a51_8 (1810.56,1509.77,1.895) 0.223234 car[291]_at:219.1_Dist:4.451960 car[1015]_at:460.1_Dist:0.223234
:a51_9 (1811.46,1507.68,1.895) 0.035804 car[10]_at:58.1_Dist:0.505444 car[1826]_at:659.1_Dist:0.077929 car[5758]_at:1917.1_Dist:0.035804
:a52_0 (1347.55,1115.01,1.895) 0.0851601 car[36]_at:159.1_Dist:0.284002 car[391]_at:339.1_Dist:0.267492 car[697]_at:429.1_Dist:0.188264 car[1182]_at:521.1_Dist:0.085160
:a52_1 (1349.93,1112.2,1.895) 0.00614571 car[40]_at:201.1_Dist:2.819204 car[99]_at:201.1_Dist:2.538421 car[51]_at:289.1_Dist:2.365720 car[483]_at:301.7_Dist:1.079483 car[283]_at:313.5_Dist:0.866550 car[681]_at:404.6_Dist:0.170391 car[656]_at:420.8_Dist:0.167778 car[1564]_at:658.1_Dist:0.164492 car[1834]_at:833.4_Dist:0.160257 car[2482]_at:933.6_Dist:0.009877 car[6041]_at:2041.1_Dist:0.008900 car[8732]_at:3002_Dist:0.006146
:a53_0 (1137.55,1127.7,1.895) 0.193405 car[57]_at:97.1_Dist:2.390862 car[341]_at:236.1_Dist:0.193405
:a53_1 (1135.71,1123.06,1.895) 0.00153949 car[23]_at:181.1_Dist:0.249534 car[84]_at:181.1_Dist:0.151983 car[166]_at:273.1_Dist:0.131760 car[1138]_at:543.1_Dist:0.093032 car[1798]_at:815.1_Dist:0.008998 car[6111]_at:2160.2_Dist:0.001539
:a54_0 (917.465,1375.31,1.895) 0.0336232 car[384]_at:397.1_Dist:6.313909 car[1114]_at:662.1_Dist:2.639268 car[2409]_at:1013.1_Dist:1.033865 car[5232]_at:1949.4_Dist:0.050459 car[10802]_at:3703.5_Dist:0.033623
:a54_1 (928.209,1376.28,1.895) 0.0177317 car[66]_at:62.1_Dist:5.143409 car[211]_at:115.1_Dist:2.421507 car[362]_at:161.1_Dist:1.773169 car[400]_at:175.1_Dist:1.705673 car[511]_at:217.1_Dist:1.472530 car[657]_at:261.1_Dist:1.075012 car[1029]_at:386.1_Dist:0.160097 car[2273]_at:799.9_Dist:0.124465 car[2238]_at:831.1_Dist:0.120272 car[2974]_at:1014.5_Dist:0.062514 car[4481]_at:1497.8_Dist:0.017732
:a55m_0 (1867.25,879.573,1.895) 0.364396 car[13]_at:24.1_Dist:1.117454 car[289]_at:114.1_Dist:0.804761 car[748]_at:264.1_Dist:0.686444 car[1475]_at:504.1_Dist:0.364396
:a56_0 (840.197,1356.25,1.895) 0.0131764 car[320]_at:193.1_Dist:0.928451 car[553]_at:369.1_Dist:0.729679 car[728]_at:371.1_Dist:0.371684 car[322]_at:476.4_Dist:0.160277 car[960]_at:575.1_Dist:0.047571 car[989]_at:726.1_Dist:0.034807 car[5072]_at:1951.1_Dist:0.032190 car[9088]_at:3103.1_Dist:0.013176
:a56m_0 (792.027,1424.44,1.895) 0.00201637 car[183]_at:90.5_Dist:3.200195 car[189]_at:93.1_Dist:0.079818 car[1285]_at:453.6_Dist:0.034863 car[6125]_at:2007.1_Dist:0.002016
:a56m_1 (791.703,1422.46,1.895) 5.24481e-05 car[32]_at:42.2_Dist:2.326805 car[46]_at:46.8_Dist:1.048813 car[124]_at:71.1_Dist:0.262994 car[545]_at:211.1_Dist:0.229396 car[1079]_at:386.1_Dist:0.006089 car[9321]_at:3034.1_Dist:0.000052
:a59_0 (1260.33,1314.89,1.895) 0.0145153 car[220]_at:142.6_Dist:1.167132 car[586]_at:260.1_Dist:0.893375 car[594]_at:264.7_Dist:0.695837 car[622]_at:281_Dist:0.251363 car[2749]_at:963.1_Dist:0.038286 car[6727]_at:2267.5_Dist:0.025621 car[8168]_at:2714.5_Dist:0.014515
:a60_0 (1299.15,1308.12,1.895) 0.0291022 car[36]_at:79.1_Dist:2.886836 car[66]_at:131.1_Dist:0.059648 car[2835]_at:996.3_Dist:0.029102
:a61_0 (1299.88,1304.63,1.895) 0.266949 car[384]_at:281.1_Dist:5.907238 car[1880]_at:750.4_Dist:2.869863 car[8576]_at:2902.9_Dist:2.696515 car[10802]_at:3621.5_Dist:0.266949
:a61_4 (1309.9,1306.1,1.895) 0.00381091 car[66]_at:132.1_Dist:4.779863 car[19]_at:159.7_Dist:1.295700 car[282]_at:166.5_Dist:1.284866 car[400]_at:249.1_Dist:1.143316 car[425]_at:252.1_Dist:0.145928 car[2368]_at:869.1_Dist:0.129035 car[5395]_at:1824.1_Dist:0.127670 car[8930]_at:2951.3_Dist:0.003811
:a62_1 (1338.19,1296.69,1.895) 0.64268 car[4163]_at:1477_Dist:0.642680
:a62_3 (1339.41,1300.04,1.895) 0.00709334 car[96]_at:138.1_Dist:1.032434 car[545]_at:265.1_Dist:0.529713 car[657]_at:292.1_Dist:0.119436 car[1990]_at:729.1_Dist:0.060442 car[5040]_at:1822.2_Dist:0.007093
:a62_4 (1338.38,1299.6,1.895) 0.084571 car[36]_at:84.1_Dist:0.957989 car[832]_at:448.1_Dist:0.126322 car[2916]_at:1150.1_Dist:0.090273 car[6830]_at:2286.6_Dist:0.084571
:a62_7 (1338.81,1292.28,1.895) 0.0662915 car[36]_at:85.1_Dist:4.994818 car[66]_at:137.1_Dist:3.635005 car[425]_at:258.1_Dist:0.460261 car[10611]_at:3660.1_Dist:0.066292
:a63_0 (1245.44,1314.05,1.895) 0.0610268 car[384]_at:285.1_Dist:0.361748 car[1114]_at:586.1_Dist:0.299988 car[3349]_at:1288.1_Dist:0.271018 car[4163]_at:1522_Dist:0.061027
:a63_1 (1247.08,1316.67,1.895) 0.154637 car[412]_at:206.1_Dist:1.931163 car[832]_at:437.1_Dist:0.376763 car[2916]_at:1139.1_Dist:0.361872 car[5006]_at:1724.1_Dist:0.154637
:a63_2 (1251.28,1316.48,1.895) 0.0246881 car[96]_at:129.1_Dist:6.033131 car[211]_at:139.1_Dist:5.584038 car[220]_at:141.6_Dist:1.599080 car[552]_at:256.7_Dist:1.207940 car[594]_at:263.7_Dist:1.092229 car[622]_at:280_Dist:0.667656 car[1468]_at:595.1_Dist:0.034557 car[4514]_at:1554.1_Dist:0.024688
:a64_0 (1464.89,1311.62,1.895) 0.0180623 car[220]_at:157.6_Dist:2.028629 car[479]_at:269.1_Dist:1.544071 car[622]_at:296_Dist:1.108946 car[657]_at:301.1_Dist:0.043977 car[4304]_at:1480.1_Dist:0.020558 car[10185]_at:3420.4_Dist:0.018062
:a65_0 (1496.1,1314.13,1.895) 0.0168579 car[211]_at:157.1_Dist:1.325750 car[362]_at:203.1_Dist:0.329775 car[2235]_at:923.7_Dist:0.024517 car[9361]_at:3107.1_Dist:0.016858
:a66_0 (1527.71,1310.73,1.895) 0.0520886 car[375]_at:332.2_Dist:0.598582 car[692]_at:440.1_Dist:0.420586 car[2089]_at:903.5_Dist:0.248891 car[2498]_at:983.5_Dist:0.052089
:a66_1 (1531.25,1313.4,1.895) 0.88934 car[384]_at:239.1_Dist:3.005145 car[1114]_at:509.1_Dist:2.481923 car[1880]_at:708.4_Dist:0.889340
:a66_2 (1527.28,1316.51,1.895) 0.0502121 car[96]_at:152.1_Dist:0.644244 car[369]_at:208.2_Dist:0.073081 car[2877]_at:1030.1_Dist:0.050212
:a68_0 (1572.46,1317.77,1.895) 0.0134277 car[384]_at:236.1_Dist:13.433313 car[1114]_at:506.1_Dist:12.873976 car[1880]_at:705.4_Dist:11.287214 car[1892]_at:775.4_Dist:1.947888 car[2601]_at:955.1_Dist:0.138313 car[4839]_at:1675.1_Dist:0.013428
:a68_2 (1582.3,1322.14,1.895) 0.00012511 car[96]_at:156.1_Dist:6.040026 car[211]_at:163.1_Dist:2.378783 car[362]_at:209.1_Dist:1.293423 car[545]_at:283.1_Dist:0.666303 car[571]_at:356.8_Dist:0.281645 car[782]_at:391.7_Dist:0.255260 car[1585]_at:630.6_Dist:0.173234 car[3180]_at:1126.4_Dist:0.009853 car[10758]_at:3688.6_Dist:0.000125
:a6_2 (667.348,1807.05,1.895) 13.3809 car[11]_at:10.1_Dist:13.380891
:a70_0 (1654.95,1326.65,1.895) 0.276958 car[384]_at:230.1_Dist:0.836004 car[1114]_at:500.1_Dist:0.276958
:a70_2 (1657.18,1330.24,1.895) 0.0109123 car[220]_at:171.6_Dist:3.763508 car[479]_at:283.1_Dist:3.209061 car[528]_at:287.4_Dist:2.268603 car[594]_at:294.7_Dist:1.438573 car[690]_at:325.1_Dist:1.365543 car[692]_at:452.1_Dist:1.192732 car[1711]_at:659.1_Dist:0.792237 car[1719]_at:666.1_Dist:0.079599 car[3744]_at:1331.5_Dist:0.076096 car[4751]_at:1679.3_Dist:0.037265 car[6320]_at:2155.1_Dist:0.019451 car[10662]_at:3903.1_Dist:0.010912
:a71_0 (1691.52,1334.72,1.895) 0.00345773 car[96]_at:164.1_Dist:2.766210 car[282]_at:194.5_Dist:0.990096 car[1145]_at:514.1_Dist:0.101234 car[3187]_at:1136.1_Dist:0.078025 car[3196]_at:1137.6_Dist:0.003458
:a72_0 (1725,1338.62,1.895) 0.0688287 car[220]_at:176.6_Dist:1.044081 car[479]_at:288.1_Dist:0.456384 car[622]_at:315_Dist:0.068829
:a73_0 (1756.57,1338.81,1.895) 0.0766561 car[384]_at:222.1_Dist:6.795637 car[1114]_at:492.1_Dist:6.311220 car[1880]_at:691.4_Dist:5.672018 car[1892]_at:761.4_Dist:0.076656
:a73_1 (1763.98,1342.13,1.895) 0.00384455 car[10]_at:74.1_Dist:4.675011 car[141]_at:88.1_Dist:3.688006 car[116]_at:108.1_Dist:1.720396 car[1078]_at:423.1_Dist:1.099414 car[1501]_at:563.1_Dist:1.020033 car[1724]_at:645.1_Dist:0.342809 car[1826]_at:684.1_Dist:0.195650 car[5758]_at:1940.1_Dist:0.074358 car[5971]_at:1999.1_Dist:0.003845
:a73_2 (1759.2,1345.98,1.895) 0.351112 car[291]_at:204.1_Dist:3.947060 car[984]_at:537.1_Dist:0.678718 car[2089]_at:923.5_Dist:0.351112
:a73_3 (1760,1342.6,1.895) 0.00267601 car[96]_at:169.1_Dist:3.214712 car[282]_at:199.5_Dist:1.462837 car[307]_at:207.5_Dist:0.330609 car[1110]_at:516.1_Dist:0.329493 car[1531]_at:637_Dist:0.021952 car[3868]_at:1579.1_Dist:0.003689 car[8291]_at:2782.1_Dist:0.002676
:a78_0 (1805.44,847.602,1.895) 0.0113739 car[9]_at:33.1_Dist:7.802564 car[18]_at:35.4_Dist:0.919233 car[81]_at:102.1_Dist:0.289552 car[308]_at:128.7_Dist:0.011374
:a78_1 (1804.05,855.229,1.895) 0.00354507 car[26]_at:37.1_Dist:13.566622 car[35]_at:40.1_Dist:10.067256 car[43]_at:42.4_Dist:4.063896 car[85]_at:102.1_Dist:0.394341 car[120]_at:104.1_Dist:0.332603 car[224]_at:111.3_Dist:0.154968 car[428]_at:205.4_Dist:0.061282 car[1605]_at:554.1_Dist:0.047738 car[3580]_at:1217.1_Dist:0.019676 car[7109]_at:2332.1_Dist:0.011017 car[7183]_at:2347.1_Dist:0.008455 car[8409]_at:2744.1_Dist:0.003545
:a78_4 (1814.35,850.317,1.895) 0.0177155 car[13]_at:82.1_Dist:2.669011 car[991]_at:385.1_Dist:2.553948 car[1232]_at:486.1_Dist:1.730654 car[1475]_at:587.1_Dist:1.326137 car[3061]_at:1092.1_Dist:1.255539 car[4721]_at:1597.1_Dist:0.664069 car[10554]_at:3433.1_Dist:0.017715
:a78_6 (1798.29,852.585,1.895) 0.00207699 car[28]_at:115.1_Dist:10.153877 car[49]_at:116.8_Dist:3.897271 car[53]_at:119_Dist:3.033670 car[71]_at:120.9_Dist:1.489542 car[92]_at:124.1_Dist:1.472080 car[139]_at:126.1_Dist:1.441301 car[298]_at:223.9_Dist:0.447388 car[376]_at:230.3_Dist:0.058353 car[341]_at:362.1_Dist:0.051260 car[3225]_at:1179.3_Dist:0.024022 car[5520]_at:1928.4_Dist:0.002077
:a78_9 (1801.95,860.819,1.895) 0.227977 car[173]_at:382.8_Dist:6.077869 car[169]_at:579.1_Dist:0.290601 car[2221]_at:1084.1_Dist:0.269855 car[5751]_at:2296.1_Dist:0.239035 car[8955]_at:3508.1_Dist:0.227977
:a79_0 (1561.63,1119.95,1.895) 0.680418 car[375]_at:312.2_Dist:3.248744 car[692]_at:419.1_Dist:1.467305 car[4486]_at:1587.1_Dist:0.680418
:a79_1 (1561.97,1114.41,1.895) 0.0170154 car[57]_at:129.1_Dist:2.709305 car[36]_at:177.1_Dist:2.478236 car[244]_at:224.1_Dist:0.966703 car[568]_at:323.1_Dist:0.017015
:a7_3 (766.283,1829.35,1.895) 0.0723603 car[91]_at:35.1_Dist:3.824637 car[331]_at:114.1_Dist:0.989012 car[1359]_at:451.1_Dist:0.454123 car[2495]_at:817.1_Dist:0.079934 car[2559]_at:837.7_Dist:0.072360
:a82_1 (1154.53,1325.47,1.895) 0.163759 car[384]_at:352.1_Dist:0.293051 car[1892]_at:857.4_Dist:0.227273 car[2409]_at:971.1_Dist:0.163759
:a82_2 (1149.3,1329.54,1.895) 0.0430431 car[66]_at:118.1_Dist:0.285800 car[400]_at:235.1_Dist:0.208081 car[511]_at:242.1_Dist:0.043043
:a84_0 (941.28,1373.76,1.895) 0.0243424 car[66]_at:63.1_Dist:2.532193 car[282]_at:139.5_Dist:1.944612 car[307]_at:147.5_Dist:0.573558 car[1171]_at:432.2_Dist:0.051812 car[1434]_at:518.1_Dist:0.024342
:a85_0 (976.075,1366.27,1.895) 0.00655578 car[228]_at:125.1_Dist:0.470954 car[479]_at:204.1_Dist:0.332139 car[1768]_at:643.5_Dist:0.223573 car[3003]_at:1027.2_Dist:0.106317 car[4069]_at:1364.1_Dist:0.091659 car[4506]_at:1530.8_Dist:0.033354 car[5595]_at:1855.1_Dist:0.019878 car[6574]_at:2174.4_Dist:0.006556
:a8_0 (943.055,1138.68,1.895) 0.00240867 car[32]_at:71.2_Dist:3.052966 car[46]_at:76.8_Dist:1.998554 car[238]_at:141.1_Dist:1.754616 car[248]_at:144.5_Dist:0.719686 car[410]_at:196.1_Dist:0.681669 car[433]_at:208.4_Dist:0.521962 car[524]_at:237.1_Dist:0.117702 car[1717]_at:643.1_Dist:0.002409
:a9_0 (949.545,1075.53,1.895) 0.0307466 car[130]_at:140.1_Dist:2.746221 car[129]_at:218.1_Dist:0.101502 car[1286]_at:759.6_Dist:0.030747
:a9_1 (955.305,1072.92,1.895) 0.00858702 car[5]_at:202.1_Dist:0.388999 car[1223]_at:571.1_Dist:0.323234 car[1573]_at:694.1_Dist:0.170186 car[2484]_at:947.1_Dist:0.045943 car[2796]_at:1197.1_Dist:0.008587
:a9_11 (946.348,1093.73,1.895) 0.0178099 car[168]_at:134.1_Dist:0.164204 car[6234]_at:2113.1_Dist:0.017810
:a9_12 (944.236,1090.37,1.895) 0.0029288 car[23]_at:124.1_Dist:0.296488 car[94]_at:135.7_Dist:0.135925 car[656]_at:385.8_Dist:0.072399 car[934]_at:410.3_Dist:0.002929
:a9_14 (944.528,1087,1.895) 0.120264 car[4]_at:124.1_Dist:0.448400 car[313]_at:247.1_Dist:0.297663 car[598]_at:370_Dist:0.255191 car[1446]_at:616.1_Dist:0.221033 car[1611]_at:623.1_Dist:0.124523 car[4219]_at:1489.1_Dist:0.120264
:a9_15 (951.774,1092.02,1.895) 0.0895031 car[913]_at:433.1_Dist:0.801951 car[2476]_at:922.1_Dist:0.518690 car[9344]_at:3136.1_Dist:0.089503
:a9_16 (955.065,1082.1,1.895) 0.0896929 car[39]_at:102.6_Dist:1.507121 car[920]_at:471.6_Dist:0.239074 car[1032]_at:476.1_Dist:0.089693
:a9_17 (952.975,1086.91,1.895) 0.0258194 car[52]_at:103.3_Dist:4.206234 car[464]_at:230.1_Dist:1.451108 car[578]_at:474.1_Dist:0.296162 car[1178]_at:481.1_Dist:0.092923 car[10986]_at:3792.4_Dist:0.025819
:a9_18 (960.502,1077.85,1.895) 0.0454256 car[4]_at:127.1_Dist:3.779636 car[119]_at:138.1_Dist:1.994799 car[158]_at:142.4_Dist:0.357722 car[1446]_at:619.1_Dist:0.313188 car[5240]_at:1858.1_Dist:0.045426
:a9_4 (963.415,1077.96,1.895) 0.264615 car[310]_at:295.1_Dist:0.310146 car[1111]_at:541.1_Dist:0.280004 car[1916]_at:787.1_Dist:0.264615
:a9_6 (962.987,1084.64,1.895) 0.166687 car[960]_at:550.1_Dist:0.346887 car[2476]_at:919.1_Dist:0.166687
:a9_8 (957.37,1101.23,1.895) 0.00595801 car[3]_at:79.1_Dist:0.316545 car[82]_at:204.1_Dist:0.291482 car[497]_at:226.1_Dist:0.206506 car[2596]_at:951.1_Dist:0.177371 car[3592]_at:1319.1_Dist:0.139133 car[4054]_at:1434.1_Dist:0.051277 car[6351]_at:2174.1_Dist:0.005958
:a9_9 (951.299,1098.6,1.895) 0.0994571 car[52]_at:100.3_Dist:0.660997 car[197]_at:223.1_Dist:0.274702 car[1376]_at:594.4_Dist:0.186319 car[1773]_at:719.1_Dist:0.169481 car[2105]_at:840.1_Dist:0.164965 car[3566]_at:1332.1_Dist:0.127730 car[4143]_at:1461.1_Dist:0.122521 car[7139]_at:2688.4_Dist:0.113480 car[8227]_at:2808.4_Dist:0.101212 car[10600]_at:3669.1_Dist:0.099457
:b0_0 (438.465,928.738,1.895) 0.15925 car[242]_at:330.1_Dist:0.374931 car[5390]_at:1950.1_Dist:0.305411 car[5557]_at:2040.1_Dist:0.159250
:b0_10 (433.964,970.885,1.895) 0.114928 car[2]_at:60.1_Dist:0.360716 car[349]_at:150.1_Dist:0.352116 car[563]_at:240.1_Dist:0.219333 car[4177]_at:1410.1_Dist:0.114928
:b0_11 (417.959,952.067,1.895) 0.117206 car[64]_at:91.1_Dist:0.498505 car[658]_at:271.1_Dist:0.437180 car[1206]_at:451.1_Dist:0.404100 car[3111]_at:1081.1_Dist:0.323946 car[7034]_at:2341.1_Dist:0.262127 car[8455]_at:2791.1_Dist:0.117206
:b0_12 (427.796,948.344,1.895) 0.00276827 car[4]_at:33.1_Dist:6.509329 car[23]_at:36.1_Dist:2.430095 car[58]_at:91.3_Dist:1.093668 car[84]_at:93.1_Dist:0.090283 car[168]_at:93.1_Dist:0.032146 car[758]_at:297.1_Dist:0.031876 car[7400]_at:2443.3_Dist:0.019823 car[7802]_at:2554.1_Dist:0.002768
:b0_15 (424.852,946.514,1.895) 0.00430015 car[17]_at:35.3_Dist:4.294212 car[34]_at:41.1_Dist:2.684611 car[59]_at:91.1_Dist:0.215632 car[269]_at:117.1_Dist:0.004300
:b0_16 (446.565,953.166,1.895) 0.029192 car[51]_at:155.1_Dist:4.555297 car[166]_at:157.1_Dist:2.290260 car[45]_at:165.1_Dist:2.015677 car[359]_at:247.1_Dist:1.046598 car[2059]_at:787_Dist:0.494458 car[2395]_at:965.1_Dist:0.311691 car[5911]_at:1966.1_Dist:0.029192
:b0_17 (434.352,949.794,1.895) 0.000227719 car[464]_at:316.1_Dist:1.109186 car[827]_at:497.1_Dist:1.084000 car[1376]_at:676.4_Dist:0.051508 car[4098]_at:1576.1_Dist:0.048433 car[8526]_at:2926.1_Dist:0.000228
:b0_18 (432.159,942.798,1.895) 0.371043 car[2]_at:67.1_Dist:1.142023 car[2471]_at:877.1_Dist:1.076833 car[2812]_at:967.1_Dist:0.590933 car[4741]_at:1597.1_Dist:0.468230 car[9715]_at:3156.1_Dist:0.371043
:b0_19 (439.698,943.892,1.895) 0.000554323 car[17]_at:38.3_Dist:1.323187 car[514]_at:209.1_Dist:0.238437 car[973]_at:376.2_Dist:0.060577 car[1747]_at:644.8_Dist:0.040360 car[1952]_at:677.1_Dist:0.000554
:b0_2 (441.225,930.748,1.895) 0.112046 car[51]_at:150.1_Dist:0.386486 car[864]_at:420.1_Dist:0.310214 car[2395]_at:960.1_Dist:0.158819 car[9565]_at:3140.1_Dist:0.112046
:b0_3 (460.355,947.264,1.895) 0.00643297 car[134]_at:181.1_Dist:0.303006 car[129]_at:271.1_Dist:0.248891 car[723]_at:453.1_Dist:0.019141 car[4171]_at:1747.1_Dist:0.006433
:b0_6 (458.738,950.244,1.895) 0.117725 car[464]_at:275.1_Dist:0.117725
:b0_7 (436.59,973.248,1.895) 0.158719 car[123]_at:60.1_Dist:0.492931 car[1453]_at:510.1_Dist:0.313512 car[1676]_at:600.1_Dist:0.302079 car[2242]_at:780.1_Dist:0.292794 car[2581]_at:870.1_Dist:0.189548 car[3944]_at:1320.1_Dist:0.158719
:b10_0 (825.371,388.881,1.895) 0.0778953 car[21]_at:253.8_Dist:2.465404 car[1849]_at:829_Dist:0.077895
:b10_12 (812.103,395.007,1.895) 0.0107549 car[22]_at:185.8_Dist:2.444984 car[276]_at:195.5_Dist:0.068111 car[12]_at:381.1_Dist:0.048975 car[4684]_at:1727.1_Dist:0.035020 car[5829]_at:2115.1_Dist:0.010755
